X_dataobs_,State,Account_Length,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Assignments,DistancesToClusterCenter no.0,DistancesToClusterCenter no.1
2271,WA,82,no,no,0,265.2,122,178.7,102,174.7,90,10.7,9,2,FALSE,0,61.18244605,136.6441554
2272,RI,180,no,no,0,143.3,134,180.5,113,184.2,87,10.1,4,1,FALSE,1,120.5666212,94.99812122
2273,ME,174,no,no,0,190.3,98,252.7,70,220.6,97,7.2,9,2,FALSE,0,105.9101674,108.9985486
2274,CO,81,no,no,0,115.3,99,224.7,117,152.5,98,18,2,1,FALSE,1,124.7598919,61.60686813
2275,RI,125,no,no,0,113,108,169.2,107,156.6,61,9.2,5,2,TRUE,1,129.7634755,78.90451026
2276,NC,122,no,no,0,215.6,86,167.8,59,207,67,6.4,8,3,FALSE,0,65.66172435,105.9476191
2277,WY,34,no,no,0,128.8,80,208.7,93,202.1,103,14,7,1,FALSE,1,118.4685373,69.99925772
2278,OR,138,yes,yes,28,211.2,117,312.5,98,178,118,10.7,2,3,TRUE,0,130.4666553,139.915272
2279,FL,90,no,yes,24,71.2,82,181.6,103,186.9,111,12.9,1,1,FALSE,1,155.3771767,77.75104168
2280,KY,73,no,no,0,94.9,121,253.2,83,175.1,86,14.2,2,2,FALSE,1,148.9924081,79.33451472
2281,SC,19,no,no,0,259.4,116,269.7,109,175.3,130,9.5,3,1,TRUE,0,125.2347044,164.7559534
2282,WA,120,no,yes,28,215.8,123,285.2,76,192.1,78,6.9,3,1,FALSE,0,103.6240588,121.4523007
2283,MT,160,no,no,0,97.5,113,268.1,69,255.3,62,13.2,4,3,FALSE,1,173.7858854,121.5102437
2284,PA,141,no,no,0,146.5,121,169.9,125,238.8,112,8.2,5,0,FALSE,1,103.4867888,77.36701597
2285,VT,72,no,no,0,139.9,117,223.6,96,240.8,93,12.7,4,2,FALSE,1,102.6841399,56.13340563
2286,MN,117,no,yes,21,153.2,112,263.3,110,135,85,11.9,7,1,FALSE,1,121.5760039,92.59059891
2287,IL,79,yes,no,0,103.5,134,319.3,111,239.9,124,8.4,4,2,FALSE,1,183.622715,133.2903412
2288,AR,87,no,no,0,185.8,119,192.3,83,200,96,6.6,4,1,FALSE,0,47.82324191,58.67563471
2289,MD,102,no,no,0,129.5,56,354.2,118,145.5,93,10.9,3,1,FALSE,1,199.1503944,164.4465503
2290,MT,49,no,no,0,236.6,91,220.9,146,146.8,114,8.9,2,1,FALSE,0,94.6041758,133.308738
2291,VT,67,no,no,0,260.4,107,208.2,104,207.9,115,10,2,6,FALSE,0,56.56538821,128.7294084
2292,CO,107,no,no,0,167.3,100,163.9,79,185.9,100,6.7,5,2,FALSE,1,69.05768395,59.1793208
2293,NC,190,no,no,0,182.2,101,212.3,95,233,123,9.3,4,2,FALSE,0,107.6026463,109.3307706
2294,WA,118,no,no,0,113,80,150.1,87,204.3,115,10.8,4,2,FALSE,1,123.127952,71.11805383
2295,TN,120,no,no,0,185.7,133,235.1,149,256.4,78,16.9,6,0,FALSE,0,102.55174,103.9644411
2296,AR,94,no,no,0,136.2,114,165.1,118,137.9,71,9.6,5,0,FALSE,1,117.0568243,83.7533015
2297,DC,115,no,yes,29,222.6,81,190.3,109,201.2,87,11.5,2,1,FALSE,0,35.85264961,93.78885056
2298,MN,61,no,no,0,197.3,67,264.5,106,210.5,116,9,6,1,FALSE,0,93.39298973,99.48970614
2299,IA,143,no,yes,33,141.4,130,186.4,114,210,111,7.7,6,1,FALSE,1,101.769553,65.75535781
2300,KS,110,no,no,0,208,69,95.1,94,178.5,129,8,11,1,FALSE,0,112.3749074,141.278317
2301,ND,104,no,no,0,118.5,92,177.8,109,255.7,98,12.1,4,1,FALSE,1,119.8245472,67.62535074
2302,MT,16,no,no,0,153.2,65,229.7,90,148.2,94,10.7,8,1,FALSE,1,132.230435,108.5957045
2303,IL,183,no,no,0,108.3,87,183.6,116,176.6,109,13.5,2,0,FALSE,1,145.2597076,97.46171091
2304,DC,147,no,no,0,168.6,92,187.7,107,216.5,95,14.4,8,2,FALSE,1,74.62152866,63.96365127
2305,KY,58,no,no,0,247.2,116,303.7,103,105.4,94,9.3,2,2,TRUE,0,154.4038973,179.8695982
2306,MS,102,yes,no,0,224.2,81,243.3,90,147.8,66,12,8,3,FALSE,0,83.05969978,114.8734866
2307,TN,123,no,no,0,166.9,98,221.8,77,243.9,114,12.8,4,3,FALSE,1,83.86765804,66.30959425
2308,IA,64,no,yes,43,118.4,100,144.1,108,158.1,91,8.5,6,1,FALSE,1,133.9096899,93.26960882
2309,WV,124,no,no,0,312,112,180,109,168.6,94,12.8,4,1,TRUE,0,100.4076978,181.7253053
2310,OR,97,no,no,0,146,121,203,141,151.8,120,13.3,2,1,FALSE,1,104.51778,70.59858395
2311,MS,131,no,no,0,131.6,95,179.3,109,251.2,129,15.5,3,1,TRUE,1,114.099458,74.07649749
2312,MN,157,no,no,0,185.1,92,213,85,196.1,85,8.5,5,2,FALSE,0,74.25053583,78.68805317
2313,GA,194,no,no,0,193.3,106,169,150,225.2,122,11.8,4,0,FALSE,0,117.6715015,131.1594834
2314,DC,66,no,no,0,146.4,107,196.5,99,230.1,106,7.8,2,1,FALSE,1,89.71416086,48.88628305
2315,GA,155,no,no,0,71.2,90,304.4,119,183.3,103,8.6,4,0,FALSE,1,196.9869946,133.4112617
2316,NY,123,no,no,0,123.2,104,190,117,170.3,95,12.9,5,4,TRUE,1,108.1866879,48.08202914
2317,OK,63,no,no,0,128.7,78,240.8,133,237.7,121,12.8,6,1,FALSE,1,125.9778691,77.85640256
2318,GA,64,no,no,0,216.9,78,211,115,179.8,116,11.4,5,3,FALSE,0,56.14824739,94.68817174
2319,NJ,96,no,no,0,150,122,218.5,116,212.4,89,9.8,1,3,FALSE,1,83.19891908,37.33966124
2320,MN,53,no,no,0,164.1,106,206,56,194.7,124,11.4,2,1,FALSE,1,92.38105799,74.35104185
2321,ME,105,no,no,0,212,113,226.6,128,193.6,114,8.9,7,3,FALSE,0,49.26998565,84.8698939
2322,MI,53,no,yes,37,167.3,99,194.7,99,236.7,112,12,9,2,FALSE,1,87.5895447,74.75881796
2323,MT,101,no,no,0,154.4,130,217.2,101,185.4,52,13.9,4,1,FALSE,1,92.96012378,62.20655268
2324,NE,129,no,yes,30,177.3,95,211.8,102,240.2,108,9.3,7,3,FALSE,1,72.86836044,68.65304277
2325,ND,122,no,no,0,231.2,141,267.8,136,240.3,100,8.8,5,1,TRUE,0,102.3808781,132.8893306
2326,VA,163,no,no,0,202.9,100,178.6,46,203.8,116,12.8,3,5,FALSE,0,88.31994892,111.3603292
2327,AL,25,no,no,0,264.9,80,281.2,66,166.1,80,8.4,4,1,TRUE,0,135.3852428,174.3499485
2328,DC,73,no,no,0,122,92,138.3,114,224.2,128,5.8,5,1,FALSE,1,125.4092509,85.88078614
2329,ND,120,no,no,0,177.2,88,270.4,99,231.5,90,14,2,2,FALSE,1,97.42416519,85.69231181
2330,DE,97,no,no,0,225.1,90,279.5,127,233.8,103,8.8,4,0,TRUE,0,96.2723878,122.3517934
2331,AL,85,no,yes,30,173.1,107,247.2,101,158.7,104,11.5,5,1,FALSE,1,88.41441291,73.10429236
2332,OK,86,yes,no,0,162.4,131,167,102,128.9,118,11.4,2,2,TRUE,1,105.3409616,93.70919456
2333,MS,78,no,yes,13,281.2,93,178.2,101,244.2,129,6.4,5,2,FALSE,0,84.05215559,157.5247917
2334,MD,106,no,no,0,208.3,89,169.4,67,102,90,15.9,4,3,FALSE,0,109.647441,131.9146108
2335,NE,147,no,yes,38,243.4,126,273.8,109,282.9,91,14.1,8,2,FALSE,0,131.8398704,163.1981746
2336,AR,145,no,no,0,224.2,89,314.9,121,182.9,121,16.1,3,1,TRUE,0,133.8441156,150.3434218
2337,IL,91,no,no,0,189.3,100,239.3,107,89.7,89,9.9,3,3,FALSE,0,125.6059356,126.9600105
2338,IN,81,no,yes,46,168.3,124,270.9,103,222.5,98,6.7,2,4,FALSE,1,108.302179,89.37447924
2339,UT,116,no,yes,24,232.9,90,152.1,94,344.3,82,10.7,6,1,FALSE,0,153.1810441,184.3371938
2340,LA,69,no,yes,37,155,98,142.4,105,143.7,117,5.9,4,1,FALSE,1,112.8164227,98.64969151
2341,ID,135,no,no,0,154.4,130,203.8,90,158.7,59,11.8,3,0,FALSE,1,101.9001322,77.40324478
2342,KY,73,no,no,0,234.7,102,195.7,110,253.4,71,8.4,8,2,FALSE,0,68.57448751,118.8794359
2343,MI,48,no,no,0,240,88,141,117,128.9,137,7.1,9,1,FALSE,0,114.0783294,156.123213
2344,NH,125,yes,no,0,298.4,78,270.5,142,107.3,84,12.2,2,0,TRUE,0,153.0363045,204.0133186
2345,WV,100,no,no,0,166,102,236.1,97,134.3,93,10.9,4,1,FALSE,1,97.36236491,77.83338051
2346,OR,165,no,yes,33,111.6,140,213.3,111,267.6,115,16,3,0,FALSE,1,154.4724755,110.7965199
2347,SD,64,no,no,0,174.5,98,180.2,103,179,89,10.7,2,2,FALSE,1,67.37124877,62.85016832
2348,MD,116,yes,yes,27,175.5,137,210.6,60,294.8,121,6.9,5,1,FALSE,1,123.9556788,120.8562883
2349,ND,147,yes,yes,35,157.5,109,189.6,67,227,76,11.1,2,3,TRUE,1,97.8436235,78.85995811
2350,TN,115,no,no,0,206.2,113,176.4,102,297.1,119,11,7,1,FALSE,0,103.3816171,126.375209
2351,MO,84,no,yes,35,207.5,138,201,116,164.5,107,7.5,16,4,FALSE,0,66.87701466,95.15112176
2352,IL,86,no,yes,16,144.8,105,206.2,111,255.4,117,11.6,2,4,FALSE,1,99.60546514,62.10083224
2353,UT,134,no,no,0,258.8,85,129.5,114,193.6,106,10.9,7,2,FALSE,0,84.84172668,149.7246591
2354,MI,105,no,no,0,226.9,106,182.2,77,203.9,107,11.6,2,0,TRUE,0,29.88004725,96.57127925
2355,AR,88,no,no,0,152.9,119,171.2,107,257,106,12,5,2,FALSE,1,96.05161035,73.74440456
2356,TX,90,no,yes,27,156.7,51,236.5,118,123.2,111,12.6,6,2,FALSE,1,124.483907,101.8990141
2357,TN,37,no,no,0,221,126,204.5,110,118,98,6.8,3,4,FALSE,0,108.9152302,135.6337979
2358,NH,141,no,yes,32,322.4,92,283.2,107,209.5,111,6.7,3,1,TRUE,0,142.7902679,206.440911
2359,NM,148,no,no,0,153.6,148,262.1,87,225.5,99,9.8,3,2,FALSE,1,121.2540666,94.28690751
2360,MN,163,no,yes,22,215.1,91,138.9,102,146.2,109,12.4,2,2,FALSE,0,101.7454827,133.8458074
2361,IA,89,no,yes,35,174.4,108,196.7,100,127.4,74,11.8,3,1,FALSE,1,96.46862395,91.01242618
2362,RI,63,no,no,0,180.5,126,230,98,232.5,73,10.6,3,0,FALSE,1,83.25966789,79.04516668
2363,AL,102,no,no,0,123.1,106,182,102,244.6,75,12.6,7,2,FALSE,1,112.6939273,59.86225257
2364,NC,76,no,no,0,165.7,94,257.4,80,170.8,114,10,4,1,FALSE,1,97.17602748,73.6464254
2365,SD,104,no,no,0,200.2,92,118.7,87,236.6,65,6,6,2,FALSE,0,95.16002903,120.8502231
2366,MT,109,no,no,0,154.8,82,287.7,109,208.4,80,5.9,9,3,FALSE,1,119.7628453,88.73016907
2367,HI,105,no,no,0,125.4,116,261.5,95,241.6,104,11.4,9,2,FALSE,1,126.5803142,72.83501115
2368,MT,63,no,yes,33,184.2,111,312.6,89,264,55,12.2,4,1,FALSE,1,154.1977871,147.3224751
2369,KY,105,no,yes,24,274.7,99,193.5,118,299.6,109,10.8,3,3,FALSE,0,114.8149048,172.178936
2370,DC,68,yes,yes,39,142,140,241.6,89,302,72,11.3,5,1,FALSE,1,153.3349442,127.194285
2371,CO,63,yes,yes,21,151.5,99,147.8,89,210.4,114,10,4,1,FALSE,1,96.20758611,75.08632331
2372,KS,91,yes,no,0,246.4,110,182,98,157.6,106,12.1,2,2,TRUE,0,53.72679627,120.468555
2373,NC,101,no,no,0,232.7,114,186.4,123,153.3,122,11.5,6,5,FALSE,0,60.75798614,113.5915729
2374,SC,116,no,no,0,288,120,255.8,90,233.4,99,13.4,4,0,TRUE,0,99.61090061,164.2934289
2375,CO,131,no,yes,23,170.8,145,236.7,93,294.5,100,12.7,1,1,FALSE,1,128.3739052,119.6755329
2376,MN,84,no,no,0,216.1,114,197.5,107,217.8,104,9.8,3,1,FALSE,0,30.72685724,84.48391672
2377,WY,104,no,no,0,138.7,100,215.4,58,164.3,98,4.9,4,2,FALSE,1,103.4291218,56.77982979
2378,FL,108,no,no,0,210.7,112,238.7,73,253.6,90,9.2,5,3,FALSE,0,77.44817613,101.8556299
2379,NY,111,no,no,0,181.8,117,158.1,91,266.2,123,9.7,9,0,FALSE,0,91.44163828,99.44972512
2380,OK,155,no,yes,30,61.6,103,255.1,110,225.9,96,12.4,5,1,FALSE,1,183.8191498,111.8285899
2381,ME,66,no,no,0,207.7,85,196.7,112,261.7,83,6.8,3,1,FALSE,0,76.75597357,103.3628519
2382,NE,64,no,no,0,219.2,73,167,65,161.4,119,10,5,1,FALSE,0,78.02636965,115.5529072
2383,OH,69,no,no,0,227,122,258.7,111,169.7,87,8.9,1,2,FALSE,0,83.43121596,115.5048528
2384,CT,116,no,no,0,245.9,73,240.1,87,158.7,89,8.9,5,3,FALSE,0,75.73973744,125.8907586
2385,DC,101,no,no,0,257.3,84,184.8,115,108.9,109,13.5,7,0,FALSE,0,101.8683398,153.9048296
2386,OK,15,no,no,0,121.1,130,216,86,235.1,33,16.1,5,2,FALSE,1,157.9740055,120.0481071
2387,NJ,88,no,no,0,301.5,136,257.7,72,132.9,118,13.4,2,4,TRUE,0,132.265399,191.1678367
2388,IA,197,no,no,0,233.9,96,218.9,111,182.9,109,9.5,3,0,FALSE,0,102.8630981,139.6132687
2389,VA,50,yes,no,0,99.6,108,308.7,102,161.2,62,13.7,6,2,TRUE,1,184.1609282,131.5677006
2390,VA,172,no,no,0,169.8,123,183.1,94,395,72,12.7,7,2,FALSE,1,217.0760606,215.4734022
2391,NM,188,yes,yes,26,198.8,115,166.6,67,198.5,118,14.4,3,1,TRUE,0,104.6106242,123.4493055
2392,FL,85,yes,no,0,116.2,86,229.7,127,204.2,109,10.1,3,3,FALSE,1,117.9299644,47.56731647
2393,RI,103,yes,no,0,255.9,128,140.9,92,308.9,130,12.1,2,1,TRUE,0,132.2890756,179.2313149
2394,NJ,136,no,yes,27,187.7,84,221,147,145.7,110,10,4,3,FALSE,0,95.48070055,99.38670248
2395,NE,155,no,yes,21,195.9,91,213.9,84,88.2,111,8.6,4,0,FALSE,0,131.6961467,140.0645586
2396,WV,145,no,no,0,129.4,97,185.4,101,204.7,106,1.1,2,2,FALSE,1,104.5600093,53.19544246
2397,WY,116,no,yes,12,221,108,151,118,179,80,9,6,2,FALSE,0,58.02811506,107.6153537
2398,SC,152,no,no,0,140.5,92,186.8,96,227,89,9.5,5,2,FALSE,1,101.8311262,64.6315498
2399,MS,65,yes,no,0,277.9,123,155.8,112,256.9,71,9.2,10,0,TRUE,0,102.7770858,168.3589591
2400,ND,180,no,no,0,224.9,105,250,101,216.1,73,6.7,5,3,TRUE,0,102.0729861,130.5848364
2401,IL,67,no,no,0,109.1,117,217.4,124,188.4,141,12.8,6,0,FALSE,1,131.638262,68.80443989
2402,OR,60,no,no,0,207.8,109,123.5,112,291.6,115,5.7,9,0,FALSE,0,125.3817234,149.7848992
2403,UT,138,no,no,0,205.9,96,257.1,94,209,63,12.1,8,0,FALSE,0,84.58267001,101.1796989
2404,ME,25,no,no,0,242.6,69,209,117,219.7,82,14.4,6,2,FALSE,0,91.58748378,136.3126135
2405,WY,145,no,no,0,229.6,82,138.1,103,250.8,109,3.3,3,1,FALSE,0,90.62840433,135.6321835
2406,WI,122,no,yes,28,166,62,233.9,88,170.1,84,7.7,3,2,FALSE,1,91.8411365,71.8897087
2407,SC,121,no,no,0,144.8,126,200.6,82,208.8,81,13.3,9,0,TRUE,1,89.44546972,45.89928096
2408,DC,55,yes,no,0,106.1,77,123.5,100,96.4,92,12.9,3,0,FALSE,1,179.5852967,145.7865297
2409,CT,77,no,no,0,221.8,84,166,125,210.2,72,13.2,4,1,FALSE,0,56.4097571,105.2296449
2410,OR,12,no,no,0,204.6,98,212.5,90,182.1,95,9.8,7,2,FALSE,0,95.37975727,112.5377015
2411,OR,64,no,no,0,213.5,93,166.6,114,122,78,14.1,3,3,FALSE,0,95.9228456,124.3558685
2412,NV,92,no,yes,44,152,95,274.9,73,162.4,121,10,1,2,FALSE,1,124.7531418,93.92913049
2413,MN,125,yes,yes,29,260.8,81,163.7,112,271.7,117,17,6,1,TRUE,0,96.59740798,155.4436048
2414,OK,160,no,no,0,166.4,117,317,129,160.4,121,10,2,1,FALSE,1,157.9601519,140.7141752
2415,KS,79,no,no,0,177.9,83,167.3,84,223.7,142,15.2,8,0,FALSE,0,78.67504542,81.26772103
2416,RI,36,no,no,0,235.1,97,196.8,104,259.7,110,7,7,3,FALSE,0,89.78419239,132.0017353
2417,DC,102,no,no,0,186.8,92,173.7,123,250.9,131,9.7,4,2,FALSE,0,76.5230889,88.07574838
2418,IL,138,yes,no,0,268.4,81,174.4,115,193.5,96,11.6,4,1,FALSE,0,67.82163225,142.5796139
2419,UT,164,no,no,0,192.1,95,249.8,94,132.6,100,7.3,3,3,FALSE,0,113.0271444,116.6756891
2420,MN,125,no,no,0,240.7,82,269.4,85,187.1,74,10.1,3,0,TRUE,0,89.60121601,128.8984605
2421,WI,72,no,no,0,179.9,113,149.8,112,168.2,79,9.8,7,2,FALSE,0,80.57847068,87.22390423
2422,MI,74,no,no,0,314.1,86,222.4,99,259,121,12.3,5,3,TRUE,0,118.3631973,190.3720594
2423,MI,134,no,yes,41,162,82,324.7,77,160.1,112,11.9,5,0,FALSE,1,159.8330884,139.1131101
2424,MA,145,no,no,0,175.8,89,274.3,119,226.6,69,12.4,4,1,FALSE,1,112.6662103,101.3802182
2425,AL,136,no,no,0,109.4,91,207.5,111,135,107,11.6,5,0,FALSE,1,137.3349635,81.44364657
2426,SC,209,no,no,0,255.1,124,230.6,110,218,69,8.5,5,3,TRUE,0,126.6246444,168.5119161
2427,WI,66,yes,no,0,208.7,84,173.3,88,264.7,107,8.3,3,3,FALSE,0,80.54680588,109.7132518
2428,VT,152,no,yes,20,214.6,108,96.6,82,170.7,145,7.9,5,1,FALSE,0,125.4261966,155.8895459
2429,CT,162,no,no,0,49.2,121,143.9,136,203,97,12.1,13,1,FALSE,1,195.4595495,132.6535239
2430,OR,72,no,no,0,141.3,133,134.9,96,227.5,97,11.2,3,2,FALSE,1,113.3586073,88.98648786
2431,HI,101,no,no,0,253.2,89,237.9,114,154.3,85,9.7,7,4,FALSE,0,74.81770506,130.2889002
2432,WV,125,no,no,0,206,128,198.1,71,135.9,116,13.2,3,0,FALSE,0,83.87836977,107.0714901
2433,RI,46,no,no,0,40.4,105,172.4,83,145.1,89,9,2,2,FALSE,1,200.7004676,130.3634671
2434,MI,132,no,no,0,291.2,104,234.2,132,191.7,87,8.9,3,1,TRUE,0,92.71998718,163.4156593
2435,WV,63,no,no,0,261.8,69,245,135,202.1,94,14.7,4,0,TRUE,0,88.57215618,143.0625174
2436,NE,124,no,no,0,191.3,134,261.5,113,182.3,111,10,3,1,FALSE,0,88.61362407,91.04416708
2437,DC,144,no,no,0,133.3,101,255.5,127,228.6,68,11.6,2,0,FALSE,1,127.0728923,83.67044752
2438,NH,116,no,yes,24,183.6,138,203.8,90,166.9,89,6,3,2,FALSE,0,70.02844176,73.81213842
2439,MD,189,no,yes,30,155.2,116,195.5,50,170.1,108,15.4,6,1,FALSE,1,128.8872692,112.8004293
2440,WV,137,no,yes,50,186.5,94,178,106,215.6,100,12.1,4,2,FALSE,0,70.37545859,82.17337908
2441,IL,142,no,yes,38,163.3,104,136,114,249.1,127,4.3,6,0,FALSE,1,113.3615536,108.8545368
2442,OK,84,no,no,0,203.4,125,182.9,88,213.7,121,13.8,2,1,FALSE,0,47.38538412,81.53717262
2443,NH,119,no,yes,19,178.1,110,212.8,100,226.3,123,10,6,1,FALSE,1,63.78802567,59.47380618
2444,MI,158,no,no,0,195.9,103,89.1,95,302.2,82,10.3,3,1,FALSE,0,160.5260725,177.8374872
2445,ND,50,no,no,0,295.3,127,127.4,100,166.8,105,9.6,6,1,FALSE,0,119.6186091,188.5134277
2446,LA,98,no,no,0,136.1,82,156.3,118,158.8,83,10.1,5,2,FALSE,1,108.1000068,72.21610753
2447,HI,101,no,yes,24,114.1,95,161.5,86,176.3,90,13,9,2,FALSE,1,118.5834348,61.539953
2448,WV,51,no,no,0,169.3,111,139.5,69,197,87,12,3,0,FALSE,1,98.33499816,96.08772821
2449,NC,117,no,no,0,214.4,94,138,149,148.7,102,9.9,1,2,FALSE,0,93.28558559,126.6564001
2450,PA,92,yes,no,0,255.8,125,142.7,111,181.2,101,11.7,3,0,FALSE,0,70.88760465,138.9458388
2451,MI,86,no,no,0,148.2,71,285.1,91,166.4,155,6.2,3,2,FALSE,1,138.7522487,107.4666963
2452,WY,122,no,no,0,119.3,93,223.9,103,211.9,122,8.7,4,2,FALSE,1,112.8641159,43.48431686
2453,NJ,127,no,no,0,245.2,91,217.2,92,243.1,128,13.9,6,0,TRUE,0,67.4612664,123.8226026
2454,NC,130,yes,no,0,216.2,106,363.7,86,126.7,123,16.9,2,5,TRUE,0,189.6162804,194.7287926
2455,NM,158,no,no,0,172.4,114,256.6,69,235.3,104,0,0,2,FALSE,1,110.5799577,98.76371702
2456,MS,145,yes,yes,30,175.3,107,153.3,116,233.6,85,11.1,3,1,FALSE,0,89.20389458,92.44003594
2457,TX,90,yes,yes,26,169,104,188.8,104,213.3,76,13.3,3,0,TRUE,1,64.15284154,50.3795865
2458,OK,127,no,yes,27,2.6,113,254,102,242.7,156,9.2,5,3,FALSE,1,241.0487514,163.6364802
2459,ID,109,no,no,0,184.1,143,211.7,105,243,116,9.9,2,1,FALSE,0,76.25598468,79.797183
2460,AL,88,no,no,0,181.9,90,151.5,87,143,100,7.5,3,1,FALSE,0,85.68445347,93.366142
2461,WY,101,no,yes,9,160.1,116,210,121,139.1,65,10.8,9,0,FALSE,1,99.26637849,78.27036093
2462,HI,171,no,no,0,189.8,122,173.7,85,257.1,84,10.3,1,0,FALSE,0,103.0961542,115.2854821
2463,VA,21,no,no,0,223.2,142,216.5,114,214.7,111,12.4,2,1,FALSE,0,95.86080903,126.3196379
2464,WV,145,no,yes,31,216,94,225.1,123,234.7,109,10.7,1,2,FALSE,0,72.71081847,104.7186878
2465,DE,90,no,no,0,198.5,124,266.6,100,243.3,80,8,7,2,FALSE,0,93.58178778,101.5168039
2466,CA,33,no,no,0,159.5,115,195.4,118,102.4,86,7.1,7,1,FALSE,1,138.012249,123.7324648
2467,PA,61,no,yes,40,105,78,180.6,100,174.1,115,10.2,2,2,TRUE,1,134.4828964,75.16015035
2468,CO,107,no,no,0,204.5,108,162.4,110,155,102,13.4,1,3,FALSE,0,60.99027668,93.59816568
2469,MD,147,no,no,0,274,92,231.8,82,283.6,83,6.2,1,0,TRUE,0,117.5717245,171.1041488
2470,AL,117,no,no,0,158.7,84,181.7,91,177.3,67,7.7,10,2,FALSE,1,81.08195589,58.29539837
2471,AL,95,no,no,0,229.9,116,202.4,110,171.4,105,14.2,6,1,FALSE,0,38.2242858,99.08208839
2472,KS,186,no,no,0,137.8,97,187.7,118,146.4,85,8.7,6,1,FALSE,1,134.3257653,106.3766584
2473,MI,128,no,no,0,179.4,94,270.4,92,191,88,7.9,4,0,FALSE,1,93.80061562,83.51118016
2474,AK,55,no,yes,39,139.3,101,178.3,117,246.5,104,8.1,1,3,FALSE,1,112.6175898,79.29293396
2475,OH,134,no,no,0,7.8,86,171.4,100,186.5,80,12.9,2,2,FALSE,1,220.5266791,141.9381579
2476,IN,96,no,yes,23,183.1,88,147.4,89,350.2,108,11.3,7,1,FALSE,0,163.4663893,169.826902
2477,SC,107,no,no,0,206.9,79,262.4,117,149.3,69,10.7,3,0,FALSE,0,96.46474294,110.4516097
2478,KS,123,no,no,0,140,106,153.7,101,50.1,87,12.5,1,2,FALSE,1,178.6625195,161.4327907
2479,OK,35,no,no,0,179.2,59,283.3,101,285.4,83,5.8,7,2,FALSE,1,152.917462,145.1972062
2480,WI,74,no,no,0,177.4,136,240.3,104,237.3,133,12,3,0,FALSE,1,93.15857927,85.14818669
2481,IN,130,no,no,0,115.6,129,167.8,104,141.8,124,12.6,9,1,FALSE,1,134.111562,88.5840969
2482,IL,137,yes,no,0,237.3,103,176.7,84,263.4,81,14.2,4,0,TRUE,0,80.43397608,130.4559039
2483,TN,88,no,no,0,181.5,116,187,119,220.3,96,10.5,7,1,FALSE,0,54.5119907,59.76588163
2484,NC,116,no,yes,19,155.7,104,185.4,118,192.7,116,8.2,2,3,FALSE,1,74.69252495,43.03748807
2485,RI,123,no,yes,23,245,88,265,105,239.7,108,14.9,3,2,FALSE,0,89.46661246,132.4435367
2486,MS,120,no,no,0,131.7,99,163.1,109,201.1,116,10.7,3,1,FALSE,1,100.0613458,52.75098
2487,VA,146,yes,no,0,111.1,126,313.4,95,215.7,82,10.5,6,1,FALSE,1,173.0211203,124.76217
2488,KY,106,no,yes,9,88.5,100,324.8,109,79.9,86,8.2,4,3,FALSE,1,223.372403,176.0379398
2489,NV,121,no,yes,44,116,85,150.1,120,246.8,98,12,2,1,FALSE,1,133.394372,91.23160072
2490,WI,137,no,no,0,155.5,81,133.1,94,253.1,77,9.1,2,1,FALSE,1,115.33745,104.9185571
2491,NH,84,no,yes,30,106.5,65,225.7,108,188.6,61,5.7,3,2,FALSE,1,134.9573366,70.59253258
2492,NE,67,no,yes,31,175.2,68,199.2,73,219.8,99,13.2,6,1,FALSE,1,78.21954395,72.33482374
2493,WI,161,no,no,0,154.7,84,177.8,125,172.9,90,5.9,2,4,TRUE,1,101.6871343,81.84597502
2494,NJ,134,no,yes,34,247.2,105,225.5,133,186.3,76,6.1,5,2,TRUE,0,72.40223834,126.9096213
2495,ME,62,yes,yes,32,218.4,93,236.7,132,192.2,137,13.2,3,0,TRUE,0,80.27476731,109.1429706
2496,WY,120,no,yes,24,227.5,81,234.9,71,166.4,128,9,13,1,FALSE,0,74.70464051,112.8466356
2497,IN,130,no,yes,30,185,117,249.5,141,157.8,103,7.4,7,0,FALSE,1,97.99810018,96.10765762
2498,WI,20,no,no,0,186.8,89,253.4,51,273.1,105,12.3,6,2,FALSE,1,138.5632151,137.4812343
2499,VT,68,no,no,0,158.8,119,211.8,105,198.1,101,10.3,3,1,FALSE,1,76.79709224,43.80001884
2500,CA,112,no,no,0,208.7,150,212.8,104,178.1,98,8.5,4,0,FALSE,0,61.00355498,91.20033263
2501,IN,77,no,no,0,185.9,95,212,98,282.3,81,11.3,4,3,FALSE,0,96.61533059,100.604091
2502,SC,109,no,no,0,222.5,74,169.7,75,264.3,94,9,3,2,FALSE,0,78.41336019,119.3506182
2503,IN,108,no,no,0,201.1,101,170.7,86,237.4,113,11.6,3,3,FALSE,0,53.54593472,85.29410404
2504,IA,79,no,yes,17,167.9,114,243.7,93,211.9,114,9.1,2,1,FALSE,1,81.03513414,58.19945018
2505,MD,119,no,no,0,239.1,88,243.5,79,230.9,92,10.9,3,3,TRUE,0,68.2753525,117.0484363
2506,AR,109,no,yes,29,111.2,90,263.5,98,224.7,128,9,6,6,TRUE,1,138.6252689,77.4078464
2507,MN,134,no,no,0,244.1,99,246.9,111,200,133,7.2,2,0,FALSE,0,75.03012286,124.185035
